gameDate;homeTeamName;awayTeamName;teamName;scorer;goalMinute;ownGoal;penalty
1938-06-19;Brazil;Sweden;Brazil;Romeu Pellicciari;44;0;0
1938-06-19;Brazil;Sweden;Brazil;Leonidas da Silva;63;0;0
1938-06-19;Brazil;Sweden;Brazil;Leonidas da Silva;74;0;0
1938-06-19;Brazil;Sweden;Brazil;Jose Peracio;80;0;0
1938-06-19;Hungary;Italy;Italy;Gino Colaussi;6;0;0
1938-06-19;Hungary;Italy;Hungary;Pal Titkos;8;0;0
1938-06-19;Hungary;Italy;Italy;Silvio Piola;16;0;0
1938-06-19;Hungary;Italy;Italy;Gino Colaussi;35;0;0
1938-06-19;Hungary;Italy;Hungary;Gyorgy Sarosi;70;0;0
1938-06-19;Hungary;Italy;Italy;Silvio Piola;82;0;0
1950-04-02;Spain;Portugal;Spain;Telmo Zarra;11;0;0
1950-04-02;Spain;Portugal;Spain;Estanislau Basora;13;0;0
1950-04-02;Spain;Portugal;Spain;Jose Luis Panizo;15;0;0
1950-04-02;Spain;Portugal;Portugal;Fernando Cabrita;36;0;0
1950-04-02;Spain;Portugal;Spain;Telmo Zarra;58;0;0
1950-04-02;Spain;Portugal;Spain;Luis Molowny;65;0;0
1950-04-09;Portugal;Spain;Spain;Telmo Zarra;24;0;0
1950-04-09;Portugal;Spain;Portugal;Jose Travassos;51;0;0
1950-04-09;Portugal;Spain;Portugal;Jesus Correia;53;0;0
1950-04-09;Portugal;Spain;Spain;Agustin Gainza;82;0;0
1950-04-15;Scotland;England;England;Roy Bentley;64;0;0
1950-06-24;Brazil;Mexico;Brazil;Ademir de Menezes;30;0;0
1950-06-24;Brazil;Mexico;Brazil;Jair;65;0;0
1950-06-24;Brazil;Mexico;Brazil;Baltazar;71;0;0
1950-06-24;Brazil;Mexico;Brazil;Ademir de Menezes;79;0;0
1950-06-25;Chile;England;England;Stan Mortensen;39;0;0
1950-06-25;Chile;England;England;Wilf Mannion;51;0;0
1950-06-25;Italy;Sweden;Italy;Riccardo Carapellese;7;0;0
1950-06-25;Italy;Sweden;Sweden;Hasse Jeppson;25;0;0
1950-06-25;Italy;Sweden;Sweden;Sune Andersson;33;0;0
1950-06-25;Italy;Sweden;Sweden;Hasse Jeppson;68;0;0
1950-06-25;Italy;Sweden;Italy;Ermes Muccinelli;75;0;0
1950-06-25;Spain;United States;United States;Gino Pariani;17;0;0
1950-06-25;Spain;United States;Spain;Silvestre Igoa;81;0;0
1950-06-25;Spain;United States;Spain;Estanislau Basora;83;0;0
1950-06-25;Spain;United States;Spain;Telmo Zarra;89;0;0
1950-06-25;Switzerland;Yugoslavia;Yugoslavia;Rajko Mitic;59;0;0
1950-06-25;Switzerland;Yugoslavia;Yugoslavia;Kosta Tomasevic;70;0;0
1950-06-25;Switzerland;Yugoslavia;Yugoslavia;Tihomir Ognjanov;84;0;0
1950-06-28;Brazil;Switzerland;Brazil;Alfredo dos Santos;3;0;0
1950-06-28;Brazil;Switzerland;Switzerland;Jacques Fatton;17;0;0
1950-06-28;Brazil;Switzerland;Brazil;Baltazar;32;0;0
1950-06-28;Brazil;Switzerland;Switzerland;Jacques Fatton;88;0;0
1950-06-28;Mexico;Yugoslavia;Yugoslavia;Stjepan Bobek;20;0;0
1950-06-28;Mexico;Yugoslavia;Yugoslavia;Zeljko Čajkovski;23;0;0
1950-06-28;Mexico;Yugoslavia;Yugoslavia;Zeljko Čajkovski;51;0;0
1950-06-28;Mexico;Yugoslavia;Yugoslavia;Kosta Tomasevic;81;0;0
1950-06-28;Mexico;Yugoslavia;Mexico;Hector Ortiz;89;0;1
1950-06-29;Chile;Spain;Spain;Estanislau Basora;17;0;0
1950-06-29;Chile;Spain;Spain;Telmo Zarra;30;0;0
1950-06-29;England;United States;United States;Joe Gaetjens;38;0;0
1950-06-29;Paraguay;Sweden;Sweden;Stig Sundqvist;17;0;0
1950-06-29;Paraguay;Sweden;Sweden;Karl-Erik Palmer;26;0;0
1950-06-29;Paraguay;Sweden;Paraguay;Atilio Lopez;35;0;0
1950-06-29;Paraguay;Sweden;Paraguay;Cesar Lopez Fretes;74;0;0
1950-07-01;Brazil;Yugoslavia;Brazil;Ademir de Menezes;4;0;0
1950-07-01;Brazil;Yugoslavia;Brazil;Thomaz Soares da Silva;69;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;oscar Miguez;14;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;Ernesto Vidal;18;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;Juan Alberto Schiaffino;23;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;oscar Miguez;40;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;oscar Miguez;51;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;Juan Alberto Schiaffino;54;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;Julio Perez;83;0;0
1950-07-02;Bolivia;Uruguay;Uruguay;Alcides Ghiggia;87;0;0
1950-07-02;Chile;United States;Chile;George Robledo;16;0;0
1950-07-02;Chile;United States;Chile;Atilio Cremaschi;32;0;0
1950-07-02;Chile;United States;United States;Frank Wallace;47;0;0
1950-07-02;Chile;United States;United States;Joe Maca;48;0;1
1950-07-02;Chile;United States;Chile;Andres Prieto;54;0;0
1950-07-02;Chile;United States;Chile;Atilio Cremaschi;60;0;0
1950-07-02;Chile;United States;Chile;Fernando Riera;82;0;0
1950-07-02;England;Spain;Spain;Telmo Zarra;48;0;0
1950-07-02;Italy;Paraguay;Italy;Riccardo Carapellese;12;0;0
1950-07-02;Italy;Paraguay;Italy;Egisto Pandolfini;62;0;0
1950-07-02;Mexico;Switzerland;Switzerland;Rene Bader;10;0;0
1950-07-02;Mexico;Switzerland;Switzerland;Charles Antenen;44;0;0
1950-07-02;Mexico;Switzerland;Mexico;Horacio Casarin;89;0;0
1950-07-09;Brazil;Sweden;Brazil;Ademir de Menezes;17;0;0
1950-07-09;Brazil;Sweden;Brazil;Ademir de Menezes;36;0;0
1950-07-09;Brazil;Sweden;Brazil;Chico;39;0;0
1950-07-09;Brazil;Sweden;Brazil;Ademir de Menezes;52;0;0
1950-07-09;Brazil;Sweden;Brazil;Ademir de Menezes;58;0;0
1950-07-09;Brazil;Sweden;Sweden;Sune Andersson;67;0;1
1950-07-09;Brazil;Sweden;Brazil;Maneca;85;0;0
1950-07-09;Brazil;Sweden;Brazil;Chico;88;0;0
1950-07-09;Spain;Uruguay;Uruguay;Alcides Ghiggia;29;0;0
1950-07-09;Spain;Uruguay;Spain;Estanislau Basora;37;0;0
1950-07-09;Spain;Uruguay;Spain;Estanislau Basora;39;0;0
1950-07-09;Spain;Uruguay;Uruguay;Obdulio Varela;73;0;0
1950-07-13;Brazil;Spain;Brazil;Ademir de Menezes;15;0;0
1950-07-13;Brazil;Spain;Brazil;Jair;21;0;0
1950-07-13;Brazil;Spain;Brazil;Chico;31;0;0
1950-07-13;Brazil;Spain;Brazil;Chico;55;0;0
1950-07-13;Brazil;Spain;Brazil;Ademir de Menezes;57;0;0
1950-07-13;Brazil;Spain;Brazil;Thomaz Soares da Silva;67;0;0
1950-07-13;Brazil;Spain;Spain;Silvestre Igoa;71;0;0
1950-07-13;Sweden;Uruguay;Sweden;Karl-Erik Palmer;5;0;0
1950-07-13;Sweden;Uruguay;Uruguay;Alcides Ghiggia;39;0;0
1950-07-13;Sweden;Uruguay;Sweden;Stig Sundqvist;40;0;0
1950-07-13;Sweden;Uruguay;Uruguay;oscar Miguez;77;0;0
1950-07-13;Sweden;Uruguay;Uruguay;oscar Miguez;85;0;0
1950-07-16;Brazil;Uruguay;Brazil;Friaca;47;0;0
1950-07-16;Brazil;Uruguay;Uruguay;Juan Alberto Schiaffino;66;0;0
1950-07-16;Brazil;Uruguay;Uruguay;Alcides Ghiggia;79;0;0
1950-07-16;Spain;Sweden;Sweden;Stig Sundqvist;15;0;0
1950-07-16;Spain;Sweden;Sweden;Bror Mellberg;33;0;0
1950-07-16;Spain;Sweden;Sweden;Karl-Erik Palmer;80;0;0
1950-07-16;Spain;Sweden;Spain;Telmo Zarra;82;0;0
1954-01-06;Spain;Turkey;Spain;Venancio Garcia;13;0;0
1954-01-06;Spain;Turkey;Turkey;Recep Adanir;31;0;0
1954-01-06;Spain;Turkey;Spain;Agustin Gainza;48;0;0
1954-01-06;Spain;Turkey;Spain;Miguel Gonzalez;49;0;0
1954-01-06;Spain;Turkey;Spain;Rafael Alsua;65;0;0
1954-01-10;Mexico;United States;Mexico;Tomas Balcazar;5;0;0
1954-01-10;Mexico;United States;Mexico;William Scheppel;16;1;0
1954-01-10;Mexico;United States;Mexico;Jose Luis Lamadrid;47;0;0
1954-01-10;Mexico;United States;Mexico;Jose Naranjo;63;0;0
1954-01-14;Mexico;United States;United States;Bill Looby;6;0;0
1954-01-14;Mexico;United States;Mexico;Alfredo Torres;60;0;0
1954-01-14;Mexico;United States;Mexico;Jose Luis Lamadrid;82;0;0
1954-01-14;Mexico;United States;Mexico;Alfredo Torres;89;0;0
1954-01-24;Italy;Egypt;Italy;Egisto Pandolfini;1;0;0
1954-01-24;Italy;Egypt;Egypt;Alaa El-Hamouly;32;0;0
1954-01-24;Italy;Egypt;Italy;Amleto Frignani;62;0;0
1954-01-24;Italy;Egypt;Italy;Giampiero Boniperti;65;0;0
1954-01-24;Italy;Egypt;Italy;Eduardo Ricagni;84;0;0
1954-01-24;Italy;Egypt;Italy;Giampiero Boniperti;86;0;0
1954-02-14;Paraguay;Chile;Paraguay;Manuel Lugo;30;0;0
1954-02-14;Paraguay;Chile;Paraguay;Jose Parodi;52;0;0
1954-02-14;Paraguay;Chile;Paraguay;Ireneo Hermosilla;70;0;0
1954-02-14;Paraguay;Chile;Paraguay;Silvio Parodi;79;0;0
1954-02-21;Chile;Paraguay;Chile;Ted Robledo;16;0;0
1954-02-21;Chile;Paraguay;Paraguay;Manuel Lugo;17;0;0
1954-02-21;Chile;Paraguay;Paraguay;Manuel Lugo;63;0;0
1954-02-21;Chile;Paraguay;Paraguay;Jose Parodi;84;0;0
1954-02-28;Chile;Brazil;Brazil;Baltazar;38;0;0
1954-02-28;Chile;Brazil;Brazil;Baltazar;63;0;0
1954-03-07;Japan;South Korea;Japan;Ken Naganuma;16;0;0
1954-03-07;Japan;South Korea;South Korea;Chung Nam-sik;22;0;0
1954-03-07;Japan;South Korea;South Korea;Choi Kwang-suk;34;0;0
1954-03-07;Japan;South Korea;South Korea;Sung Nak-woon;65;0;0
1954-03-07;Japan;South Korea;South Korea;Choi Chung-min;82;0;0
1954-03-07;Japan;South Korea;South Korea;Choi Chung-min;85;0;0
1954-03-07;Luxembourg;Republic of Ireland;Republic of Ireland;George Cummins;67;0;0
1954-03-07;Paraguay;Brazil;Brazil;Baltazar;52;0;0
1954-03-08;Israel;Greece;Greece;Dimitris Kokkinakis;61;0;0
1954-03-08;Israel;Greece;Greece;Georgios Kamaras;83;0;0
1954-03-14;Brazil;Chile;Brazil;Baltazar;35;0;0
1954-03-14;Japan;South Korea;Japan;Toshio Iwatani;17;0;0
1954-03-14;Japan;South Korea;South Korea;Chung Nam-sik;20;0;0
1954-03-14;Japan;South Korea;South Korea;Choi Kwang-suk;43;0;0
1954-03-14;Japan;South Korea;Japan;Toshio Iwatani;61;0;0
1954-03-14;Turkey;Spain;Turkey;Burhan Sargin;16;0;0
1954-03-17;Turkey;Spain;Spain;Jose Artetxe;11;0;0
1954-03-17;Turkey;Spain;Turkey;Burhan Sargin;25;0;0
1954-03-17;Turkey;Spain;Turkey;Suat Mamat;64;0;0
1954-03-17;Turkey;Spain;Spain;Adrian Escudero;78;0;0
1954-03-21;Brazil;Paraguay;Brazil;Julio Botelho;60;0;0
1954-03-21;Brazil;Paraguay;Brazil;Baltazar;62;0;0
1954-03-21;Brazil;Paraguay;Paraguay;Eulogio Martinez;75;0;0
1954-03-21;Brazil;Paraguay;Brazil;Julio Botelho;85;0;0
1954-03-21;Brazil;Paraguay;Brazil;Maurinho;90;0;0
1954-03-21;Israel;Yugoslavia;Yugoslavia;Branko Zebec;80;0;0
1954-03-28;Greece;Yugoslavia;Yugoslavia;Todor Veselinovic;50;0;0
1954-03-28;Saarland;Germany;Germany;Max Morlock;36;0;0
1954-03-28;Saarland;Germany;Germany;Max Morlock;48;0;0
1954-03-28;Saarland;Germany;Saarland;Herbert Martin;68;0;1
1954-03-28;Saarland;Germany;Germany;Hans Schafer;84;0;0
1954-03-31;Wales;Northern Ireland;Northern Ireland;Peter McParland;1;0;0
1954-03-31;Wales;Northern Ireland;Northern Ireland;Peter McParland;52;0;0
1954-03-31;Wales;Northern Ireland;Wales;John Charles;80;0;0
1954-04-03;Haiti;United States;United States;Cornelius Casey;20;0;0
1954-04-03;Haiti;United States;United States;Efrain Chacurian;42;0;0
1954-04-03;Haiti;United States;Haiti;Gerard Ellie;60;0;1
1954-04-03;Haiti;United States;United States;Bill Looby;83;0;0
1954-04-03;Haiti;United States;Haiti;Gerard Ellie;89;0;0
1954-04-03;Scotland;England;Scotland;Allan Brown;7;0;0
1954-04-03;Scotland;England;England;Ivor Broadis;13;0;0
1954-04-03;Scotland;England;England;Johnny Nicholls;50;0;0
1954-04-03;Scotland;England;England;Ronnie Allen;68;0;0
1954-04-03;Scotland;England;England;Jimmy Mullen;83;0;0
1954-04-03;Scotland;England;Scotland;Willie Ormond;89;0;0
1954-04-04;Haiti;United States;United States;Bill Looby;22;0;0
1954-04-04;Haiti;United States;United States;Ruben Mendoza;31;0;0
1954-04-04;Haiti;United States;United States;Bill Looby;65;0;0
1954-06-16;Austria;Scotland;Austria;Erich Probst;33;0;0
1954-06-16;Brazil;Mexico;Brazil;Baltazar;23;0;0
1954-06-16;Brazil;Mexico;Brazil;Didi;30;0;0
1954-06-16;Brazil;Mexico;Brazil;Pinga;34;0;0
1954-06-16;Brazil;Mexico;Brazil;Pinga;43;0;0
1954-06-16;Brazil;Mexico;Brazil;Julinho;69;0;0
1954-06-16;Czechoslovakia;Uruguay;Uruguay;oscar Miguez;71;0;0
1954-06-16;Czechoslovakia;Uruguay;Uruguay;Juan Alberto Schiaffino;84;0;0
1954-06-16;France;Yugoslavia;Yugoslavia;Milos Milutinovic;15;0;0
1954-06-17;Belgium;England;Belgium;Leopold Anoul;5;0;0
1954-06-17;Belgium;England;England;Ivor Broadis;26;0;0
1954-06-17;Belgium;England;England;Nat Lofthouse;36;0;0
1954-06-17;Belgium;England;England;Ivor Broadis;63;0;0
1954-06-17;Belgium;England;Belgium;Henri Coppens;67;0;0
1954-06-17;Belgium;England;Belgium;Leopold Anoul;71;0;0
1954-06-17;Belgium;England;England;Nat Lofthouse;91;0;0
1954-06-17;Belgium;England;Belgium;Jimmy Dickinson;94;1;0
1954-06-17;Germany;Turkey;Turkey;Suat Mamat;2;0;0
1954-06-17;Germany;Turkey;Germany;Hans Schafer;14;0;0
1954-06-17;Germany;Turkey;Germany;Bernhard Klodt;52;0;0
1954-06-17;Germany;Turkey;Germany;Ottmar Walter;60;0;0
1954-06-17;Germany;Turkey;Germany;Max Morlock;84;0;0
1954-06-17;Hungary;South Korea;Hungary;Ferenc Puskas;12;0;0
1954-06-17;Hungary;South Korea;Hungary;Mihaly Lantos;18;0;0
1954-06-17;Hungary;South Korea;Hungary;Sandor Kocsis;24;0;0
1954-06-17;Hungary;South Korea;Hungary;Sandor Kocsis;36;0;0
1954-06-17;Hungary;South Korea;Hungary;Sandor Kocsis;50;0;0
1954-06-17;Hungary;South Korea;Hungary;Zoltan Czibor;59;0;0
1954-06-17;Hungary;South Korea;Hungary;Peter Palotas;75;0;0
1954-06-17;Hungary;South Korea;Hungary;Peter Palotas;83;0;0
1954-06-17;Hungary;South Korea;Hungary;Ferenc Puskas;89;0;0
1954-06-17;Switzerland;Italy;Switzerland;Robert Ballaman;18;0;0
1954-06-17;Switzerland;Italy;Italy;Giampiero Boniperti;44;0;0
1954-06-17;Switzerland;Italy;Switzerland;Josef Hugi;78;0;0
1954-06-19;Austria;Czechoslovakia;Austria;Ernst Stojaspal;3;0;0
1954-06-19;Austria;Czechoslovakia;Austria;Erich Probst;4;0;0
1954-06-19;Austria;Czechoslovakia;Austria;Erich Probst;21;0;0
1954-06-19;Austria;Czechoslovakia;Austria;Erich Probst;24;0;0
1954-06-19;Austria;Czechoslovakia;Austria;Ernst Stojaspal;65;0;0
1954-06-19;Brazil;Yugoslavia;Yugoslavia;Branko Zebec;48;0;0
1954-06-19;Brazil;Yugoslavia;Brazil;Didi;69;0;0
1954-06-19;France;Mexico;France;Jean Vincent;19;0;0
1954-06-19;France;Mexico;France;Raul Cardenas;46;1;0
1954-06-19;France;Mexico;Mexico;Jose Luis Lamadrid;54;0;0
1954-06-19;France;Mexico;Mexico;Tomas Balcazar;85;0;0
1954-06-19;France;Mexico;France;Raymond Kopa;88;0;1
1954-06-19;Scotland;Uruguay;Uruguay;Carlos Borges;17;0;0
1954-06-19;Scotland;Uruguay;Uruguay;oscar Miguez;30;0;0
1954-06-19;Scotland;Uruguay;Uruguay;Carlos Borges;47;0;0
1954-06-19;Scotland;Uruguay;Uruguay;Julio Abbadie;54;0;0
1954-06-19;Scotland;Uruguay;Uruguay;Carlos Borges;57;0;0
1954-06-19;Scotland;Uruguay;Uruguay;oscar Miguez;83;0;0
1954-06-19;Scotland;Uruguay;Uruguay;Julio Abbadie;85;0;0
1954-06-20;Belgium;Italy;Italy;Egisto Pandolfini;41;0;1
1954-06-20;Belgium;Italy;Italy;Carlo Galli;48;0;0
1954-06-20;Belgium;Italy;Italy;Amleto Frignani;58;0;0
1954-06-20;Belgium;Italy;Italy;Benito Lorenzi;78;0;0
1954-06-20;Belgium;Italy;Belgium;Leopold Anoul;81;0;0
1954-06-20;Germany;Hungary;Hungary;Sandor Kocsis;3;0;0
1954-06-20;Germany;Hungary;Hungary;Ferenc Puskas;17;0;0
1954-06-20;Germany;Hungary;Hungary;Sandor Kocsis;21;0;0
1954-06-20;Germany;Hungary;Germany;Alfred Pfaff;25;0;0
1954-06-20;Germany;Hungary;Hungary;Nandor Hidegkuti;52;0;0
1954-06-20;Germany;Hungary;Hungary;Nandor Hidegkuti;54;0;0
1954-06-20;Germany;Hungary;Hungary;Sandor Kocsis;69;0;0
1954-06-20;Germany;Hungary;Hungary;Jozsef Toth;75;0;0
1954-06-20;Germany;Hungary;Germany;Helmut Rahn;77;0;0
1954-06-20;Germany;Hungary;Hungary;Sandor Kocsis;78;0;0
1954-06-20;Germany;Hungary;Germany;Richard Herrmann;84;0;0
1954-06-20;South Korea;Turkey;Turkey;Suat Mamat;10;0;0
1954-06-20;South Korea;Turkey;Turkey;Lefter Kucukandonyadis;24;0;0
1954-06-20;South Korea;Turkey;Turkey;Suat Mamat;30;0;0
1954-06-20;South Korea;Turkey;Turkey;Burhan Sargin;37;0;0
1954-06-20;South Korea;Turkey;Turkey;Burhan Sargin;64;0;0
1954-06-20;South Korea;Turkey;Turkey;Burhan Sargin;70;0;0
1954-06-20;South Korea;Turkey;Turkey;Erol Keskin;76;0;0
1954-06-20;Switzerland;England;England;Jimmy Mullen;43;0;0
1954-06-20;Switzerland;England;England;Dennis Wilshaw;69;0;0
1954-06-23;Germany;Turkey;Germany;Ottmar Walter;7;0;0
1954-06-23;Germany;Turkey;Germany;Hans Schafer;12;0;0
1954-06-23;Germany;Turkey;Turkey;Mustafa Ertan;21;0;0
1954-06-23;Germany;Turkey;Germany;Max Morlock;30;0;0
1954-06-23;Germany;Turkey;Germany;Max Morlock;60;0;0
1954-06-23;Germany;Turkey;Germany;Fritz Walter;62;0;0
1954-06-23;Germany;Turkey;Germany;Max Morlock;77;0;0
1954-06-23;Germany;Turkey;Germany;Hans Schafer;79;0;0
1954-06-23;Germany;Turkey;Turkey;Lefter Kucukandonyadis;82;0;0
1954-06-23;Switzerland;Italy;Switzerland;Josef Hugi;14;0;0
1954-06-23;Switzerland;Italy;Switzerland;Robert Ballaman;48;0;0
1954-06-23;Switzerland;Italy;Italy;Fulvio Nesti;67;0;0
1954-06-23;Switzerland;Italy;Switzerland;Josef Hugi;85;0;0
1954-06-23;Switzerland;Italy;Switzerland;Jacques Fatton;90;0;0
1954-06-26;England;Uruguay;Uruguay;Carlos Borges;5;0;0
1954-06-26;England;Uruguay;England;Nat Lofthouse;16;0;0
1954-06-26;England;Uruguay;Uruguay;Obdulio Varela;39;0;0
1954-06-26;England;Uruguay;Uruguay;Juan Alberto Schiaffino;46;0;0
1954-06-26;England;Uruguay;England;Tom Finney;67;0;0
1954-06-26;England;Uruguay;Uruguay;Javier Ambrois;78;0;0
1954-06-26;Switzerland;Austria;Switzerland;Robert Ballaman;16;0;0
1954-06-26;Switzerland;Austria;Switzerland;Josef Hugi;17;0;0
1954-06-26;Switzerland;Austria;Switzerland;Josef Hugi;19;0;0
1954-06-26;Switzerland;Austria;Austria;Theodor Wagner;25;0;0
1954-06-26;Switzerland;Austria;Austria;Alfred Korner;26;0;0
1954-06-26;Switzerland;Austria;Austria;Theodor Wagner;27;0;0
1954-06-26;Switzerland;Austria;Austria;Ernst Ocwirk;32;0;0
1954-06-26;Switzerland;Austria;Austria;Alfred Korner;34;0;0
1954-06-26;Switzerland;Austria;Switzerland;Robert Ballaman;39;0;0
1954-06-26;Switzerland;Austria;Austria;Theodor Wagner;53;0;0
1954-06-26;Switzerland;Austria;Switzerland;Josef Hugi;60;0;0
1954-06-26;Switzerland;Austria;Austria;Erich Probst;76;0;0
1954-06-27;Brazil;Hungary;Hungary;Nandor Hidegkuti;4;0;0
1954-06-27;Brazil;Hungary;Hungary;Sandor Kocsis;7;0;0
1954-06-27;Brazil;Hungary;Brazil;Djalma Santos;18;0;1
1954-06-27;Brazil;Hungary;Hungary;Mihaly Lantos;60;0;1
1954-06-27;Brazil;Hungary;Brazil;Julio Botelho;65;0;0
1954-06-27;Brazil;Hungary;Hungary;Sandor Kocsis;88;0;0
1954-06-27;Germany;Yugoslavia;Germany;Ivica Horvat;9;1;0
1954-06-27;Germany;Yugoslavia;Germany;Helmut Rahn;85;0;0
1954-06-30;Austria;Germany;Germany;Hans Schafer;31;0;0
1954-06-30;Austria;Germany;Germany;Max Morlock;47;0;0
1954-06-30;Austria;Germany;Austria;Erich Probst;51;0;0
1954-06-30;Austria;Germany;Germany;Fritz Walter;54;0;1
1954-06-30;Austria;Germany;Germany;Ottmar Walter;61;0;0
1954-06-30;Austria;Germany;Germany;Fritz Walter;64;0;1
1954-06-30;Austria;Germany;Germany;Ottmar Walter;89;0;0
1954-06-30;Hungary;Uruguay;Hungary;Zoltan Czibor;13;0;0
1954-06-30;Hungary;Uruguay;Hungary;Nandor Hidegkuti;46;0;0
1954-06-30;Hungary;Uruguay;Uruguay;Juan Hohberg;75;0;0
1954-06-30;Hungary;Uruguay;Uruguay;Juan Hohberg;86;0;0
1954-06-30;Hungary;Uruguay;Hungary;Sandor Kocsis;111;0;0
1954-06-30;Hungary;Uruguay;Hungary;Sandor Kocsis;116;0;0
1954-07-03;Austria;Uruguay;Austria;Ernst Stojaspal;16;0;1
1954-07-03;Austria;Uruguay;Uruguay;Juan Hohberg;22;0;0
1954-07-03;Austria;Uruguay;Austria;Luis Cruz;59;1;0
1954-07-03;Austria;Uruguay;Austria;Ernst Ocwirk;89;0;0
1954-07-04;Germany;Hungary;Hungary;Ferenc Puskas;6;0;0
1954-07-04;Germany;Hungary;Hungary;Zoltan Czibor;8;0;0
1954-07-04;Germany;Hungary;Germany;Max Morlock;10;0;0
1954-07-04;Germany;Hungary;Germany;Helmut Rahn;18;0;0
1954-07-04;Germany;Hungary;Germany;Helmut Rahn;84;0;0
1958-01-15;Israel;Wales;Wales;Ivor Allchurch;38;0;0
1958-01-15;Israel;Wales;Wales;Dave Bowen;63;0;0
1958-01-15;Northern Ireland;Italy;Northern Ireland;Jimmy McIlroy;13;0;0
1958-01-15;Northern Ireland;Italy;Northern Ireland;Wilbur Cush;28;0;0
1958-01-15;Northern Ireland;Italy;Italy;Dino da Costa;56;0;0
1958-02-05;Wales;Israel;Wales;Ivor Allchurch;76;0;0
1958-02-05;Wales;Israel;Wales;Cliff Jones;80;0;0
1958-06-08;Argentina;Germany;Argentina;Oreste Corbatta;3;0;0
1958-06-08;Argentina;Germany;Germany;Helmut Rahn;32;0;0
1958-06-08;Argentina;Germany;Germany;Uwe Seeler;42;0;0
1958-06-08;Argentina;Germany;Germany;Helmut Rahn;79;0;0
1958-06-08;Austria;Brazil;Brazil;Jose Altafini;37;0;0
1958-06-08;Austria;Brazil;Brazil;Nilton Santos;50;0;0
1958-06-08;Austria;Brazil;Brazil;Jose Altafini;85;0;0
1958-06-08;Czechoslovakia;Northern Ireland;Northern Ireland;Wilbur Cush;21;0;0
1958-06-08;England;Russia;Russia;Nikita Simonyan;13;0;0
1958-06-08;England;Russia;Russia;Aleksandr Ivanov;56;0;0
1958-06-08;England;Russia;England;Derek Kevan;66;0;0
1958-06-08;England;Russia;England;Tom Finney;85;0;1
1958-06-08;France;Paraguay;Paraguay;Florencio Amarilla;20;0;0
1958-06-08;France;Paraguay;France;Just Fontaine;24;0;0
1958-06-08;France;Paraguay;France;Just Fontaine;30;0;0
1958-06-08;France;Paraguay;Paraguay;Florencio Amarilla;44;0;1
1958-06-08;France;Paraguay;Paraguay;Jorge Lino Romero;50;0;0
1958-06-08;France;Paraguay;France;Roger Piantoni;52;0;0
1958-06-08;France;Paraguay;France;Maryan Wisniewski;61;0;0
1958-06-08;France;Paraguay;France;Just Fontaine;67;0;0
1958-06-08;France;Paraguay;France;Raymond Kopa;70;0;0
1958-06-08;France;Paraguay;France;Jean Vincent;83;0;0
1958-06-08;Hungary;Wales;Hungary;Jozsef Bozsik;5;0;0
1958-06-08;Hungary;Wales;Wales;John Charles;27;0;0
1958-06-08;Scotland;Yugoslavia;Yugoslavia;Aleksandar Petakovic;6;0;0
1958-06-08;Scotland;Yugoslavia;Scotland;Jimmy Murray;49;0;0
1958-06-08;Sweden;Mexico;Sweden;Agne Simonsson;17;0;0
1958-06-08;Sweden;Mexico;Sweden;Nils Liedholm;57;0;1
1958-06-08;Sweden;Mexico;Sweden;Agne Simonsson;64;0;0
1958-06-11;Argentina;Northern Ireland;Northern Ireland;Peter McParland;4;0;0
1958-06-11;Argentina;Northern Ireland;Argentina;Oreste Corbatta;37;0;1
1958-06-11;Argentina;Northern Ireland;Argentina;Norberto Menendez;56;0;0
1958-06-11;Argentina;Northern Ireland;Argentina;Ludovico Avio;60;0;0
1958-06-11;Austria;Russia;Russia;Anatoli Ilyin;15;0;0
1958-06-11;Austria;Russia;Russia;Valentin Kozmich Ivanov;62;0;0
1958-06-11;Czechoslovakia;Germany;Czechoslovakia;Milan Dvorak;24;0;1
1958-06-11;Czechoslovakia;Germany;Czechoslovakia;Zdeněk Zikan;42;0;0
1958-06-11;Czechoslovakia;Germany;Germany;Hans Schafer;60;0;0
1958-06-11;Czechoslovakia;Germany;Germany;Helmut Rahn;71;0;0
1958-06-11;France;Yugoslavia;France;Just Fontaine;4;0;0
1958-06-11;France;Yugoslavia;Yugoslavia;Aleksandar Petakovic;16;0;0
1958-06-11;France;Yugoslavia;Yugoslavia;Todor Veselinovic;63;0;0
1958-06-11;France;Yugoslavia;France;Just Fontaine;85;0;0
1958-06-11;France;Yugoslavia;Yugoslavia;Todor Veselinovic;88;0;0
1958-06-11;Mexico;Wales;Wales;Ivor Allchurch;32;0;0
1958-06-11;Mexico;Wales;Mexico;Jaime Belmonte;89;0;0
1958-06-11;Paraguay;Scotland;Paraguay;Juan Bautista Aguero;4;0;0
1958-06-11;Paraguay;Scotland;Scotland;Jackie Mudie;24;0;0
1958-06-11;Paraguay;Scotland;Paraguay;Cayetano Re;45;0;0
